#Valores de X 	 AbsorptionProbability
4.6484648	0.7511428
4.6524652	0.7509578
4.6564656	0.7507729
4.6604660	0.7505881
4.6644664	0.7504032
4.6684668	0.7502185
4.6724672	0.7500337
4.6764676	0.7498491
4.6804680	0.7496644
4.6844684	0.7494798
4.6884688	0.7492953
4.6924692	0.7491108
4.6964696	0.7489263
4.7004700	0.7487419
4.7044704	0.7485575
4.7084708	0.7483732
4.7124712	0.7481889
4.7164716	0.7480047
4.7204720	0.7478205
4.7244724	0.7476364
4.7284728	0.7474523
4.7324732	0.7472683
4.7364736	0.7470842
4.7404740	0.7469003
4.7444744	0.7467164
4.7484748	0.7465325
4.7524752	0.7463487
4.7564756	0.7461649
4.7604760	0.7459812
4.7644764	0.7457975
4.7684768	0.7456139
4.7724772	0.7454303
4.7764776	0.7452467
4.7804780	0.7450632
4.7844784	0.7448797
4.7884788	0.7446963
4.7924792	0.7445130
4.7964796	0.7443296
4.8004800	0.7441464
4.8044804	0.7439631
4.8084808	0.7437799
4.8124812	0.7435968
4.8164816	0.7434137
4.8204820	0.7432306
4.8244824	0.7430476
4.8284828	0.7428647
4.8324832	0.7426817
4.8364836	0.7424989
4.8404840	0.7423160
4.8444844	0.7421333
4.8484848	0.7419505
4.8524852	0.7417678
4.8564856	0.7415852
4.8604860	0.7414026
4.8644864	0.7412200
4.8684868	0.7410375
4.8724872	0.7408550
4.8764876	0.7406726
4.8804880	0.7404902
4.8844884	0.7403079
4.8884888	0.7401256
4.8924892	0.7399434
4.8964896	0.7397612
4.9004900	0.7395790
4.9044904	0.7393969
4.9084908	0.7392148
4.9124912	0.7390328
4.9164916	0.7388508
4.9204920	0.7386689
4.9244924	0.7384870
4.9284928	0.7383052
4.9324932	0.7381234
4.9364936	0.7379416
4.9404940	0.7377599
4.9444944	0.7375783
4.9484948	0.7373966
4.9524952	0.7372151
4.9564956	0.7370335
4.9604960	0.7368521
4.9644964	0.7366706
4.9684968	0.7364892
4.9724972	0.7363079
4.9764976	0.7361266
4.9804980	0.7359453
4.9844984	0.7357641
4.9884988	0.7355829
4.9924992	0.7354018
4.9964996	0.7352207
5.0005001	0.7351656
5.0045005	0.7351104
5.0085009	0.7350552
5.0125013	0.7350001
5.0165017	0.7349450
5.0205021	0.7348898
5.0245025	0.7348347
5.0285029	0.7347795
5.0325033	0.7347244
5.0365037	0.7346693
5.0405041	0.7346142
5.0445045	0.7345590
5.0485049	0.7345039
5.0525053	0.7344488
5.0565057	0.7343937
5.0605061	0.7343386
5.0645065	0.7342835
5.0685069	0.7342284
5.0725073	0.7341733
5.0765077	0.7341183
5.0805081	0.7340632
5.0845085	0.7340081
5.0885089	0.7339530
5.0925093	0.7338980
5.0965097	0.7338429
5.1005101	0.7337878
5.1045105	0.7337328
5.1085109	0.7336777
5.1125113	0.7336227
5.1165117	0.7335676
5.1205121	0.7335126
5.1245125	0.7334576
5.1285129	0.7334025
5.1325133	0.7333475
5.1365137	0.7332925
5.1405141	0.7332375
5.1445145	0.7331825
5.1485149	0.7331275
5.1525153	0.7330724
5.1565157	0.7330174
5.1605161	0.7329624
5.1645165	0.7329075
5.1685169	0.7328525
5.1725173	0.7327975
5.1765177	0.7327425
5.1805181	0.7326875
5.1845185	0.7326325
5.1885189	0.7325776
5.1925193	0.7325226
5.1965197	0.7324677
5.2005201	0.7324127
5.2045205	0.7323577
5.2085209	0.7323028
5.2125213	0.7322479
5.2165217	0.7321929
5.2205221	0.7321380
5.2245225	0.7320831
5.2285229	0.7320281
5.2325233	0.7319732
5.2365237	0.7319183
5.2405241	0.7318634
5.2445245	0.7318085
5.2485249	0.7317535
5.2525253	0.7316986
5.2565257	0.7316437
5.2605261	0.7315889
5.2645265	0.7315340
5.2685269	0.7314791
5.2725273	0.7314242
5.2765277	0.7313693
5.2805281	0.7313144
5.2845285	0.7312596
5.2885289	0.7312047
5.2925293	0.7311498
5.2965297	0.7310950
5.3005301	0.7310401
5.3045305	0.7309853
5.3085309	0.7309304
5.3125313	0.7308756
5.3165317	0.7308208
5.3205321	0.7307659
5.3245325	0.7307111
5.3285329	0.7306563
5.3325333	0.7306015
5.3365337	0.7305466
5.3405341	0.7304918
5.3445345	0.7304370
5.3485349	0.7303822
5.3525353	0.7303274
5.3565357	0.7302726
5.3605361	0.7302178
5.3645365	0.7301630
5.3685369	0.7301083
5.3725373	0.7300535
5.3765377	0.7299987
5.3805381	0.7299439
5.3845385	0.7298892
5.3885389	0.7298344
5.3925393	0.7297797
5.3965397	0.7297249
5.4005401	0.7296701
5.4045405	0.7296154
5.4085409	0.7295607
5.4125413	0.7295059
5.4165417	0.7294512
5.4205421	0.7293965
5.4245425	0.7293417
5.4285429	0.7292870
5.4325433	0.7292323
5.4365437	0.7291776
5.4405441	0.7291229
5.4445445	0.7290682
5.4485449	0.7290135
5.4525453	0.7289588
5.4565457	0.7289041
5.4605461	0.7288494
5.4645465	0.7287947
5.4685469	0.7287400
5.4725473	0.7286853
5.4765477	0.7286307
5.4805481	0.7285760
5.4845485	0.7285213
5.4885489	0.7284667
5.4925493	0.7284120
5.4965497	0.7283574
5.5005501	0.7283573
5.5045505	0.7283572
5.5085509	0.7283571
5.5125513	0.7283571
5.5165517	0.7283570
5.5205521	0.7283569
5.5245525	0.7283569
5.5285529	0.7283568
5.5325533	0.7283567
5.5365537	0.7283566
5.5405541	0.7283566
5.5445545	0.7283565
5.5485549	0.7283564
5.5525553	0.7283563
5.5565557	0.7283563
5.5605561	0.7283562
5.5645565	0.7283561
5.5685569	0.7283560
5.5725573	0.7283560
5.5765577	0.7283559
5.5805581	0.7283558
5.5845585	0.7283557
5.5885589	0.7283557
5.5925593	0.7283556
5.5965597	0.7283555
5.6005601	0.7283554
5.6045605	0.7283554
5.6085609	0.7283553
5.6125613	0.7283552
5.6165617	0.7283551
5.6205621	0.7283551
5.6245625	0.7283550
5.6285629	0.7283549
5.6325633	0.7283548
5.6365637	0.7283548
5.6405641	0.7283547
5.6445645	0.7283546
5.6485649	0.7283546
5.6525653	0.7283545
5.6565657	0.7283544
5.6605661	0.7283543
5.6645665	0.7283543
5.6685669	0.7283542
5.6725673	0.7283541
5.6765677	0.7283540
5.6805681	0.7283540
5.6845685	0.7283539
5.6885689	0.7283538
5.6925693	0.7283537
5.6965697	0.7283537
5.7005701	0.7283536
5.7045705	0.7283535
5.7085709	0.7283534
5.7125713	0.7283534
5.7165717	0.7283533
5.7205721	0.7283532
5.7245725	0.7283531
5.7285729	0.7283531
5.7325733	0.7283530
5.7365737	0.7283529
5.7405741	0.7283528
5.7445745	0.7283528
5.7485749	0.7283527
5.7525753	0.7283526
5.7565757	0.7283525
5.7605761	0.7283525
5.7645765	0.7283524
5.7685769	0.7283523
5.7725773	0.7283522
5.7765777	0.7283522
5.7805781	0.7283521
5.7845785	0.7283520
5.7885789	0.7283520
5.7925793	0.7283519
5.7965797	0.7283518
5.8005801	0.7283517
5.8045805	0.7283517
5.8085809	0.7283516
5.8125813	0.7283515
5.8165817	0.7283514
5.8205821	0.7283514
5.8245825	0.7283513
5.8285829	0.7283512
5.8325833	0.7283511
5.8365837	0.7283511
5.8405841	0.7283510
5.8445845	0.7283509
5.8485849	0.7283508
5.8525853	0.7283508
5.8565857	0.7283507
5.8605861	0.7283506
5.8645865	0.7283505
5.8685869	0.7283505
5.8725873	0.7283504
5.8765877	0.7283503
5.8805881	0.7283502
5.8845885	0.7283502
5.8885889	0.7283501
5.8925893	0.7283500
5.8965897	0.7283499
5.9005901	0.7283499
5.9045905	0.7283498
5.9085909	0.7283497
5.9125913	0.7283497
5.9165917	0.7283496
5.9205921	0.7283495
5.9245925	0.7283494
5.9285929	0.7283494
5.9325933	0.7283493
5.9365937	0.7283492
5.9405941	0.7283491
5.9445945	0.7283491
5.9485949	0.7283490
5.9525953	0.7283489
5.9565957	0.7283488
5.9605961	0.7283488
5.9645965	0.7283487
5.9685969	0.7283486
5.9725973	0.7283485
5.9765977	0.7283485
5.9805981	0.7283484
5.9845985	0.7283483
5.9885989	0.7283482
5.9925993	0.7283482
5.9965997	0.7283481
6.0006001	0.7283480
6.0046005	0.7283479
6.0086009	0.7283479
6.0126013	0.7283478
6.0166017	0.7283477
6.0206021	0.7283476
6.0246025	0.7283476
6.0286029	0.7283475
6.0326033	0.7283474
6.0366037	0.7283473
6.0406041	0.7283473
6.0446045	0.7283472
6.0486049	0.7283471
6.0526053	0.7283471
6.0566057	0.7283470
6.0606061	0.7283469
6.0646065	0.7283468
6.0686069	0.7283468
6.0726073	0.7283467
6.0766077	0.7283466
6.0806081	0.7283465
6.0846085	0.7283465
6.0886089	0.7283464
6.0926093	0.7283463
6.0966097	0.7283462
6.1006101	0.7283462
6.1046105	0.7283461
6.1086109	0.7283460
6.1126113	0.7283459
6.1166117	0.7283459
6.1206121	0.7283458
6.1246125	0.7283457
6.1286129	0.7283456
6.1326133	0.7283456
6.1366137	0.7283455
6.1406141	0.7283454
6.1446145	0.7283453
6.1486149	0.7283453
6.1526153	0.7283452
6.1566157	0.7283451
6.1606161	0.7283450
6.1646165	0.7283450
6.1686169	0.7283449
6.1726173	0.7283448
6.1766177	0.7283448
6.1806181	0.7283447
6.1846185	0.7283446
6.1886189	0.7283445
6.1926193	0.7283445
6.1966197	0.7283444
6.2006201	0.7283443
6.2046205	0.7283442
6.2086209	0.7283442
6.2126213	0.7283441
6.2166217	0.7283440
6.2206221	0.7283439
6.2246225	0.7283439
6.2286229	0.7283438
6.2326233	0.7283437
6.2366237	0.7283436
6.2406241	0.7283436
6.2446245	0.7283435
6.2486249	0.7283434
6.2526253	0.7283433
6.2566257	0.7283433
6.2606261	0.7283432
6.2646265	0.7283431
6.2686269	0.7283430
6.2726273	0.7283430
6.2766277	0.7283429
6.2806281	0.7283428
6.2846285	0.7283427
6.2886289	0.7283427
6.2926293	0.7283426
6.2966297	0.7283425
6.3006301	0.7283424
6.3046305	0.7283424
6.3086309	0.7283423
6.3126313	0.7283422
6.3166317	0.7283422
6.3206321	0.7283421
6.3246325	0.7283420
6.3286329	0.7283419
6.3326333	0.7283419
6.3366337	0.7283418
6.3406341	0.7283417
6.3446345	0.7283416
6.3486349	0.7283416
6.3526353	0.7283415
6.3566357	0.7283414
6.3606361	0.7283413
6.3646365	0.7283413
6.3686369	0.7283412
6.3726373	0.7283411
6.3766377	0.7283410
6.3806381	0.7283410
6.3846385	0.7283409
6.3886389	0.7283408
6.3926393	0.7283407
6.3966397	0.7283407
6.4006401	0.7283406
6.4046405	0.7283405
6.4086409	0.7283404
6.4126413	0.7283404
6.4166417	0.7283403
6.4206421	0.7283402
6.4246425	0.7283401
6.4286429	0.7283401
6.4326433	0.7283400
6.4366437	0.7283399
6.4406441	0.7283399
6.4446445	0.7283398
6.4486449	0.7283397
6.4526453	0.7283396
6.4566457	0.7283396
6.4606461	0.7283395
6.4646465	0.7283394
6.4686469	0.7283393
6.4726473	0.7283393
6.4766477	0.7283392
6.4806481	0.7283391
6.4846485	0.7283390
6.4886489	0.7283390
6.4926493	0.7283389
6.4966497	0.7283388
6.5006501	0.7283387
6.5046505	0.7283387
6.5086509	0.7283386
6.5126513	0.7283385
6.5166517	0.7283384
6.5206521	0.7283384
6.5246525	0.7283383
6.5286529	0.7283382
6.5326533	0.7283381
6.5366537	0.7283381
6.5406541	0.7283380
6.5446545	0.7283379
6.5486549	0.7283378
6.5526553	0.7283378
6.5566557	0.7283377
6.5606561	0.7283376
6.5646565	0.7283375
6.5686569	0.7283375
6.5726573	0.7283374
6.5766577	0.7283373
6.5806581	0.7283373
6.5846585	0.7283372
6.5886589	0.7283371
6.5926593	0.7283370
6.5966597	0.7283370
6.6006601	0.7283369
6.6046605	0.7283368
6.6086609	0.7283367
6.6126613	0.7283367
6.6166617	0.7283366
6.6206621	0.7283365
6.6246625	0.7283364
6.6286629	0.7283364
6.6326633	0.7283363
6.6366637	0.7283362
6.6406641	0.7283361
6.6446645	0.7283361
6.6486649	0.7283360
6.6526653	0.7283359
6.6566657	0.7283358
6.6606661	0.7283358
6.6646665	0.7283357
6.6686669	0.7283356
6.6726673	0.7283355
6.6766677	0.7283355
6.6806681	0.7283354
6.6846685	0.7283353
6.6886689	0.7283352
6.6926693	0.7283352
6.6966697	0.7283351
6.7006701	0.7283350
6.7046705	0.7283350
6.7086709	0.7283349
6.7126713	0.7283348
6.7166717	0.7283347
6.7206721	0.7283347
6.7246725	0.7283346
6.7286729	0.7283345
6.7326733	0.7283344
6.7366737	0.7283344
6.7406741	0.7283343
6.7446745	0.7283342
6.7486749	0.7283341
6.7526753	0.7283341
6.7566757	0.7283340
6.7606761	0.7283339
6.7646765	0.7283338
6.7686769	0.7283338
6.7726773	0.7283337
6.7766777	0.7283336
6.7806781	0.7283335
6.7846785	0.7283335
6.7886789	0.7283334
6.7926793	0.7283333
6.7966797	0.7283332
6.8006801	0.7283332
6.8046805	0.7283331
6.8086809	0.7283330
6.8126813	0.7283329
6.8166817	0.7283329
6.8206821	0.7283328
6.8246825	0.7283327
6.8286829	0.7283326
6.8326833	0.7283326
6.8366837	0.7283325
6.8406841	0.7283324
6.8446845	0.7283324
6.8486849	0.7283323
6.8526853	0.7283322
6.8566857	0.7283321
6.8606861	0.7283321
6.8646865	0.7283320
6.8686869	0.7283319
6.8726873	0.7283318
6.8766877	0.7283318
6.8806881	0.7283317
6.8846885	0.7283316
6.8886889	0.7283315
6.8926893	0.7283315
6.8966897	0.7283314
6.9006901	0.7283313
6.9046905	0.7283312
6.9086909	0.7283312
6.9126913	0.7283311
6.9166917	0.7283310
6.9206921	0.7283309
6.9246925	0.7283309
6.9286929	0.7283308
6.9326933	0.7283307
6.9366937	0.7283306
6.9406941	0.7283306
6.9446945	0.7283305
6.9486949	0.7283304
6.9526953	0.7283303
6.9566957	0.7283303
6.9606961	0.7283302
6.9646965	0.7283301
6.9686969	0.7283301
6.9726973	0.7283300
6.9766977	0.7283299
6.9806981	0.7283298
6.9846985	0.7283298
6.9886989	0.7283297
6.9926993	0.7283296
6.9966997	0.7283295
7.0007001	0.7283295
7.0047005	0.7283294
7.0087009	0.7283293
7.0127013	0.7283292
7.0167017	0.7283292
7.0207021	0.7283291
7.0247025	0.7283290
7.0287029	0.7283289
7.0327033	0.7283289
7.0367037	0.7283288
7.0407041	0.7283287
7.0447045	0.7283286
7.0487049	0.7283286
7.0527053	0.7283285
7.0567057	0.7283284
7.0607061	0.7283283
7.0647065	0.7283283
7.0687069	0.7283282
7.0727073	0.7283281
7.0767077	0.7283280
7.0807081	0.7283280
7.0847085	0.7283279
7.0887089	0.7283278
7.0927093	0.7283277
7.0967097	0.7283277
7.1007101	0.7283276
7.1047105	0.7283275
7.1087109	0.7283275
7.1127113	0.7283274
7.1167117	0.7283273
7.1207121	0.7283272
7.1247125	0.7283272
7.1287129	0.7283271
7.1327133	0.7283270
7.1367137	0.7283269
7.1407141	0.7283269
7.1447145	0.7283268
7.1487149	0.7283267
7.1527153	0.7283266
7.1567157	0.7283266
7.1607161	0.7283265
7.1647165	0.7283264
7.1687169	0.7283263
7.1727173	0.7283263
7.1767177	0.7283262
7.1807181	0.7283261
7.1847185	0.7283260
7.1887189	0.7283260
7.1927193	0.7283259
7.1967197	0.7283258
7.2007201	0.7283257
7.2047205	0.7283257
7.2087209	0.7283256
7.2127213	0.7283255
7.2167217	0.7283254
7.2207221	0.7283254
7.2247225	0.7283253
7.2287229	0.7283252
7.2327233	0.7283252
7.2367237	0.7283251
7.2407241	0.7283250
7.2447245	0.7283249
7.2487249	0.7283249
7.2527253	0.7283248
7.2567257	0.7283247
7.2607261	0.7283246
7.2647265	0.7283246
7.2687269	0.7283245
7.2727273	0.7283244
7.2767277	0.7283243
7.2807281	0.7283243
7.2847285	0.7283242
7.2887289	0.7283241
7.2927293	0.7283240
7.2967297	0.7283240
7.3007301	0.7283239
7.3047305	0.7283238
7.3087309	0.7283237
7.3127313	0.7283237
7.3167317	0.7283236
7.3207321	0.7283235
7.3247325	0.7283234
7.3287329	0.7283234
7.3327333	0.7283233
7.3367337	0.7283232
7.3407341	0.7283231
7.3447345	0.7283231
7.3487349	0.7283230
7.3527353	0.7283229
7.3567357	0.7283228
7.3607361	0.7283228
7.3647365	0.7283227
7.3687369	0.7283226
7.3727373	0.7283226
7.3767377	0.7283225
7.3807381	0.7283224
7.3847385	0.7283223
7.3887389	0.7283223
7.3927393	0.7283222
7.3967397	0.7283221
7.4007401	0.7283220
7.4047405	0.7283220
7.4087409	0.7283219
7.4127413	0.7283218
7.4167417	0.7283217
7.4207421	0.7283217
7.4247425	0.7283216
7.4287429	0.7283215
7.4327433	0.7283214
7.4367437	0.7283214
7.4407441	0.7283213
7.4447445	0.7283212
7.4487449	0.7283211
7.4527453	0.7283211
7.4567457	0.7283210
7.4607461	0.7283209
7.4647465	0.7283208
7.4687469	0.7283208
7.4727473	0.7283207
7.4767477	0.7283206
7.4807481	0.7283205
7.4847485	0.7283205
7.4887489	0.7283204
7.4927493	0.7283203
7.4967497	0.7283203
7.5007501	0.7283202
7.5047505	0.7283201
7.5087509	0.7283200
7.5127513	0.7283200
7.5167517	0.7283199
7.5207521	0.7283198
7.5247525	0.7283197
7.5287529	0.7283197
7.5327533	0.7283196
7.5367537	0.7283195
7.5407541	0.7283194
7.5447545	0.7283194
7.5487549	0.7283193
7.5527553	0.7283192
7.5567557	0.7283191
7.5607561	0.7283191
7.5647565	0.7283190
7.5687569	0.7283189
7.5727573	0.7283188
7.5767577	0.7283188
7.5807581	0.7283187
7.5847585	0.7283186
7.5887589	0.7283185
7.5927593	0.7283185
7.5967597	0.7283184
7.6007601	0.7283183
7.6047605	0.7283182
7.6087609	0.7283182
7.6127613	0.7283181
7.6167617	0.7283180
7.6207621	0.7283180
7.6247625	0.7283179
7.6287629	0.7283178
7.6327633	0.7283177
7.6367637	0.7283177
7.6407641	0.7283176
7.6447645	0.7283175
7.6487649	0.7283174
7.6527653	0.7283174
7.6567657	0.7283173
7.6607661	0.7283172
7.6647665	0.7283171
7.6687669	0.7283171
7.6727673	0.7283170
7.6767677	0.7283169
7.6807681	0.7283168
7.6847685	0.7283168
7.6887689	0.7283167
7.6927693	0.7283166
7.6967697	0.7283165
7.7007701	0.7283165
7.7047705	0.7283164
7.7087709	0.7283163
7.7127713	0.7283162
7.7167717	0.7283162
7.7207721	0.7283161
7.7247725	0.7283160
7.7287729	0.7283159
7.7327733	0.7283159
7.7367737	0.7283158
7.7407741	0.7283157
7.7447745	0.7283156
7.7487749	0.7283156
7.7527753	0.7280261
7.7567757	0.7277367
7.7607761	0.7274474
7.7647765	0.7271582
7.7687769	0.7268692
7.7727773	0.7265802
7.7767777	0.7262914
7.7807781	0.7260027
7.7847785	0.7257141
7.7887789	0.7254256
7.7927793	0.7251373
7.7967797	0.7248490
7.8007801	0.7245609
7.8047805	0.7242729
7.8087809	0.7239850
7.8127813	0.7236972
7.8167817	0.7234095
7.8207821	0.7231219
7.8247825	0.7228345
7.8287829	0.7225472
7.8327833	0.7222599
7.8367837	0.7219728
7.8407841	0.7216858
7.8447845	0.7213990
7.8487849	0.7211122
7.8527853	0.7208256
7.8567857	0.7205390
7.8607861	0.7202526
7.8647865	0.7199663
7.8687869	0.7196801
7.8727873	0.7193940
7.8767877	0.7191081
7.8807881	0.7188222
7.8847885	0.7185365
7.8887889	0.7182508
7.8927893	0.7179653
7.8967897	0.7176799
7.9007901	0.7173946
7.9047905	0.7171095
7.9087909	0.7168244
7.9127913	0.7165395
7.9167917	0.7162546
7.9207921	0.7159699
7.9247925	0.7156853
7.9287929	0.7154008
7.9327933	0.7151165
7.9367937	0.7148322
7.9407941	0.7145480
7.9447945	0.7142640
7.9487949	0.7139801
7.9527953	0.7136963
7.9567957	0.7134126
7.9607961	0.7131290
7.9647965	0.7128455
7.9687969	0.7125621
7.9727973	0.7122789
7.9767977	0.7119957
7.9807981	0.7117127
7.9847985	0.7114298
7.9887989	0.7111470
7.9927993	0.7108643
7.9967997	0.7105817
8.0008001	0.7102993
8.0048005	0.7100169
8.0088009	0.7097347
8.0128013	0.7094526
8.0168017	0.7091706
8.0208021	0.7088887
8.0248025	0.7086069
8.0288029	0.7083252
8.0328033	0.7080436
8.0368037	0.7077622
8.0408041	0.7074808
8.0448045	0.7071996
8.0488049	0.7069185
8.0528053	0.7066375
8.0568057	0.7063566
8.0608061	0.7060758
8.0648065	0.7057951
8.0688069	0.7055146
8.0728073	0.7052341
8.0768077	0.7049538
8.0808081	0.7046736
8.0848085	0.7043934
8.0888089	0.7041134
8.0928093	0.7038335
8.0968097	0.7035538
8.1008101	0.7032741
8.1048105	0.7029945
8.1088109	0.7027151
8.1128113	0.7024358
8.1168117	0.7021565
8.1208121	0.7018774
8.1248125	0.7015984
8.1288129	0.7013195
8.1328133	0.7010407
8.1368137	0.7007621
8.1408141	0.7004835
8.1448145	0.7002051
8.1488149	0.6999267
8.1528153	0.6996485
8.1568157	0.6993704
8.1608161	0.6990924
8.1648165	0.6988145
8.1688169	0.6985367
8.1728173	0.6982590
8.1768177	0.6979815
8.1808181	0.6977040
8.1848185	0.6974267
8.1888189	0.6971494
8.1928193	0.6968723
8.1968197	0.6965953
8.2008201	0.6963184
8.2048205	0.6960416
8.2088209	0.6957649
8.2128213	0.6954883
8.2168217	0.6952119
8.2208221	0.6949355
8.2248225	0.6946593
8.2288229	0.6943832
8.2328233	0.6941071
8.2368237	0.6938312
8.2408241	0.6935554
8.2448245	0.6932797
8.2488249	0.6930041
8.2528253	0.6930041
8.2568257	0.6930040
8.2608261	0.6930039
8.2648265	0.6930039
8.2688269	0.6930038
8.2728273	0.6930037
8.2768277	0.6930036
8.2808281	0.6930036
8.2848285	0.6930035
8.2888289	0.6930034
8.2928293	0.6930034
8.2968297	0.6930033
8.3008301	0.6930032
8.3048305	0.6930031
8.3088309	0.6930031
8.3128313	0.6930030
8.3168317	0.6930029
8.3208321	0.6930029
8.3248325	0.6930028
8.3288329	0.6930027
8.3328333	0.6930027
8.3368337	0.6930026
8.3408341	0.6930025
8.3448345	0.6930024
8.3488349	0.6930024
8.3528353	0.6930023
8.3568357	0.6930022
8.3608361	0.6930022
8.3648365	0.6930021
8.3688369	0.6930020
8.3728373	0.6930019
8.3768377	0.6930019
8.3808381	0.6930018
8.3848385	0.6930017
8.3888389	0.6930017
8.3928393	0.6930016
8.3968397	0.6930015
8.4008401	0.6930015
8.4048405	0.6930014
8.4088409	0.6930013
8.4128413	0.6930012
8.4168417	0.6930012
8.4208421	0.6930011
8.4248425	0.6930010
8.4288429	0.6930010
8.4328433	0.6930009
8.4368437	0.6930008
8.4408441	0.6930007
8.4448445	0.6930007
8.4488449	0.6930006
8.4528453	0.6930005
8.4568457	0.6930005
8.4608461	0.6930004
8.4648465	0.6930003
8.4688469	0.6930002
8.4728473	0.6930002
8.4768477	0.6930001
8.4808481	0.6930000
8.4848485	0.6930000
8.4888489	0.6929999
8.4928493	0.6929998
8.4968497	0.6929998
8.5008501	0.6929997
8.5048505	0.6929996
8.5088509	0.6929995
8.5128513	0.6929995
8.5168517	0.6929994
8.5208521	0.6929993
8.5248525	0.6929993
8.5288529	0.6929992
8.5328533	0.6929991
8.5368537	0.6929990
8.5408541	0.6929990
8.5448545	0.6929989
8.5488549	0.6929988
8.5528553	0.6929988
8.5568557	0.6929987
8.5608561	0.6929986
8.5648565	0.6929986
8.5688569	0.6929985
8.5728573	0.6929984
8.5768577	0.6929983
8.5808581	0.6929983
8.5848585	0.6929982
8.5888589	0.6929981
8.5928593	0.6929981
8.5968597	0.6929980
8.6008601	0.6929979
8.6048605	0.6929978
8.6088609	0.6929978
8.6128613	0.6929977
8.6168617	0.6929976
8.6208621	0.6929976
8.6248625	0.6929975
8.6288629	0.6929974
8.6328633	0.6929974
8.6368637	0.6929973
8.6408641	0.6929972
8.6448645	0.6929971
8.6488649	0.6929971
8.6528653	0.6929970
8.6568657	0.6929969
8.6608661	0.6929969
8.6648665	0.6929968
8.6688669	0.6929967
8.6728673	0.6929966
8.6768677	0.6929966
8.6808681	0.6929965
8.6848685	0.6929964
8.6888689	0.6929964
8.6928693	0.6929963
8.6968697	0.6929962
8.7008701	0.6929962
8.7048705	0.6929961
8.7088709	0.6929960
8.7128713	0.6929959
8.7168717	0.6929959
8.7208721	0.6929958
8.7248725	0.6929957
8.7288729	0.6929957
8.7328733	0.6929956
8.7368737	0.6929955
8.7408741	0.6929954
8.7448745	0.6929954
8.7488749	0.6929953
8.7528753	0.6929952
8.7568757	0.6929952
8.7608761	0.6929951
8.7648765	0.6929950
8.7688769	0.6929950
8.7728773	0.6929949
8.7768777	0.6929948
8.7808781	0.6929947
8.7848785	0.6929947
8.7888789	0.6929946
8.7928793	0.6929945
8.7968797	0.6929945
8.8008801	0.6929944
8.8048805	0.6929943
8.8088809	0.6929942
8.8128813	0.6929942
8.8168817	0.6929941
8.8208821	0.6929940
8.8248825	0.6929940
8.8288829	0.6929939
8.8328833	0.6929938
8.8368837	0.6929938
8.8408841	0.6929937
8.8448845	0.6929936
8.8488849	0.6929935
8.8528853	0.6929935
8.8568857	0.6929934
8.8608861	0.6929933
8.8648865	0.6929933
8.8688869	0.6929932
8.8728873	0.6929931
8.8768877	0.6929930
8.8808881	0.6929930
8.8848885	0.6929929
8.8888889	0.6929928
8.8928893	0.6929928
8.8968897	0.6929927
8.9008901	0.6929926
8.9048905	0.6929926
8.9088909	0.6929925
8.9128913	0.6929924
8.9168917	0.6929923
8.9208921	0.6929923
8.9248925	0.6929922
8.9288929	0.6929921
8.9328933	0.6929921
8.9368937	0.6929920
8.9408941	0.6929919
8.9448945	0.6929918
8.9488949	0.6929918
8.9528953	0.6929917
8.9568957	0.6929916
8.9608961	0.6929916
8.9648965	0.6929915
8.9688969	0.6929914
8.9728973	0.6929913
8.9768977	0.6929913
8.9808981	0.6929912
8.9848985	0.6929911
8.9888989	0.6929911
8.9928993	0.6929910
8.9968997	0.6929909
9.0009001	0.6929909
